stage,model,gd,tau,gap,graph,pulse_s,amplitude_A_m2,restore_s,end_s,dose,id,peak_mV,time_peak_s,positive_area_mV_s,positive_centroid_s,final_mean_mV,final_max_departure_mV,target_ever_fraction,target_final_fraction,first_target_crossing_s,final_dv_max_V_s,final_gate_derivative_max_s_inv,net_cut_charge_effective_C_m2,positive_cut_charge_effective_C_m2,junction_sum_max_A_m2,nfev,method,rtol,atol,gate_min,gate_max,amplitude_factor,numerical_correction,strategy,budget_edges,added_weight
repair,excitable,4.0,0.0148,1.0,repair_directed_4,0.02,0.14061523437499998,,2.0,,case0462,60.354642035261854,0.058,6.099113541953605,0.10275728431037602,-4.739847403456565e-09,5.0661558281817065e-09,1.0,0.0,0.014,5.11079026321859e-11,8.095107584260575e-08,0.001187133439488386,0.00208389910127253,1.400141967800451e-15,8452,DOP853,1e-08,1e-10,0.027038597927952424,0.9400106785225937,1.1,,directed,4,3.6
repair,excitable,4.0,0.0148,1.0,repair_random11_4,0.02,0.14061523437499998,,2.0,,case0463,60.89241102987402,0.074,5.971641185107108,0.11675657793000886,-5.261020785685133e-09,5.5910692742244805e-09,1.0,0.0,0.029,5.636633737884922e-11,8.930432282561185e-08,0.0013582896928846803,0.005723620787363377,9.509116098058677e-16,9406,DOP853,1e-08,1e-10,0.027039699548444183,0.9400106785225937,1.1,,random11,4,3.6
repair,excitable,4.0,0.0148,1.0,repair_random22_4,0.02,0.14061523437499998,,2.0,,case0464,61.73810155885061,0.063,6.05162596354765,0.10800895644986802,-4.9196341445068015e-09,5.158241889180459e-09,1.0,0.0,0.017,5.2039026299938174e-11,8.24224200002277e-08,0.0013301519527285038,0.0040572662758831006,9.787510274014845e-16,8785,DOP853,1e-08,1e-10,0.02703472316628998,0.9400106785225937,1.1,,random22,4,3.6
repair,excitable,4.0,0.0148,1.0,repair_random33_4,0.02,0.14061523437499998,,2.0,,case0465,61.01666622155461,0.066,6.029932599382786,0.10985239406217782,-4.982736445668934e-09,5.2445478515572574e-09,1.0,0.0,0.025,5.287496785896795e-11,8.380624305637241e-08,0.0013685926876531,0.004544295476027686,1.0878909668495966e-15,9103,DOP853,1e-08,1e-10,0.027029994692737532,0.9400106785225937,1.1,,random33,4,3.6
repair,excitable,4.0,0.0148,1.0,repair_directed_8,0.02,0.14061523437499998,,2.0,,case0466,60.50048548301998,0.058,6.099655429870802,0.10274746385923819,-4.739840464562661e-09,5.059896945880382e-09,1.0,0.0,0.014,5.1043338392814386e-11,8.082069347103982e-08,0.0012311097740388903,0.002256057506863705,9.351076994619597e-16,8413,DOP853,1e-08,1e-10,0.027038056246899804,0.9400106785225937,1.1,,directed,8,7.2
repair,excitable,4.0,0.0148,1.0,repair_random11_8,0.02,0.14061523437499998,,2.0,,case0467,60.272300340753034,0.07200000000000001,5.977311212265788,0.1150043436302457,-5.168580841097281e-09,5.516406775818439e-09,1.0,0.0,0.029,5.5633590182596615e-11,8.837083176338467e-08,0.0016001538957211845,0.006719219826693569,9.752536332219576e-16,9319,DOP853,1e-08,1e-10,0.02703817572298534,0.9400106785225937,1.1,,random11,8,7.2
repair,excitable,4.0,0.0148,1.0,repair_random22_8,0.02,0.14061523437499998,,2.0,,case0468,61.781476418608,0.06,6.06543730910451,0.10590869547356295,-4.831628153123546e-09,5.063297003893297e-09,1.0,0.0,0.017,5.103160732530809e-11,8.082164049127982e-08,0.0013355761765038983,0.00404156940619782,1.103945663453055e-15,8596,DOP853,1e-08,1e-10,0.027037286547472825,0.9400106785225937,1.1,,random22,8,7.2
repair,excitable,4.0,0.0148,1.0,repair_random33_8,0.02,0.14061523437499998,,2.0,,case0469,61.50379192453749,0.059000000000000004,6.085193365000908,0.10398869089562879,-4.769164230200573e-09,4.9949488989398105e-09,1.0,0.0,0.017,5.036492056742503e-11,7.959261805190465e-08,0.0012470103547383318,0.0033149538058243953,1.1045163633622426e-15,8383,DOP853,1e-08,1e-10,0.027036391690942182,0.9400106785225937,1.1,,random33,8,7.2
repair,excitable,4.0,0.0148,1.0,repair_directed_16,0.02,0.14061523437499998,,2.0,,case0470,60.73316206654263,0.057,6.101114788267497,0.1025733398452115,-4.732159109011036e-09,5.036297767713194e-09,1.0,0.0,0.014,5.0806017379279034e-11,8.03905242374725e-08,0.001269664726636951,0.0024347717004767244,8.939150562145234e-16,8398,DOP853,1e-08,1e-10,0.027037574989349732,0.9400106785225937,1.1,,directed,16,14.4
repair,excitable,4.0,0.0148,1.0,repair_random11_16,0.02,0.14061523437499998,,2.0,,case0471,60.899808396756114,0.063,6.040322251855104,0.10769601729158067,-4.87802159776507e-09,5.1645077103756876e-09,1.0,0.0,0.025,5.2042582483063926e-11,8.253815630965278e-08,0.0014910108121015766,0.0056128297281999315,1.2276738307012995e-15,8932,DOP853,1e-08,1e-10,0.02703333557514468,0.9400106785225937,1.1,,random11,16,14.4
repair,excitable,4.0,0.0148,1.0,repair_random22_16,0.02,0.14061523437499998,,2.0,,case0472,61.48610866143517,0.06,6.0763196726956785,0.10526262349570971,-4.81696627030459e-09,5.068813424546903e-09,1.0,0.0,0.019,5.118561824390966e-11,8.092382541846632e-08,0.0014538359792809136,0.004012308059270916,1.140655224354109e-15,8437,DOP853,1e-08,1e-10,0.02703558881508922,0.9400106785225937,1.1,,random22,16,14.4
repair,excitable,4.0,0.0148,1.0,repair_random33_16,0.02,0.14061523437499998,,2.0,,case0473,61.52417189569666,0.059000000000000004,6.0914056475772895,0.10417254675470737,-4.788724972115688e-09,5.023322036112887e-09,1.0,0.0,0.016,5.069336877355779e-11,8.00907995479605e-08,0.0012315283823022692,0.003084319853844231,1.3322117299251624e-15,8392,DOP853,1e-08,1e-10,0.027033792748441532,0.9400106785225937,1.1,,random33,16,14.4
no_stimulus,kv,0.0,0.0148,1.0,original,0.02,0.0,0.2,2.0,,case0474,1.942890293094024e-13,0.099,3.9582920274838765e-14,0.9861646068892977,6.938893903907228e-15,1.6028844918025698e-12,0.0,0.0,,1.4628923072912414e-12,2.1238641476148475e-13,-1.1698281232595768e-16,1.5646678397374106e-14,2.248201624865942e-15,6048,DOP853,1e-08,1e-10,0.026572230891318473,0.026572230891324027,,,,,
no_stimulus,kv,0.0,0.0148,1.0,interface_10pct,0.02,0.0,0.2,2.0,,case0475,1.734723475976807e-13,1.159,3.5839387013680835e-14,1.0455241045498551,2.7755575615628914e-14,1.547373340571312e-12,0.0,0.0,,1.4121299615754701e-12,2.020718427421632e-13,4.624453404151732e-18,1.2695400923658126e-14,1.7728873924482974e-15,6048,DOP853,1e-08,1e-10,0.026572230891318355,0.026572230891324124,,,,,
no_stimulus,kv,0.0,0.0148,1.0,cut,0.02,0.0,0.2,2.0,,case0476,1.5959455978986625e-13,0.779,3.6023267702134376e-14,1.023004526630068,3.469446951953614e-14,1.4224732503009818e-12,0.0,0.0,,1.3593076317319763e-12,1.8894420562666305e-13,-5.416500581390506e-17,1.3971004908519548e-14,2.060851489460447e-15,6048,DOP853,1e-08,1e-10,0.02657223089131808,0.026572230891324374,,,,,
no_stimulus,bistable,4.0,0.0148,1.0,original,0.02,0.0,0.2,2.0,,case0477,1.3183898417423734e-13,0.164,2.900110707138026e-14,0.9664299557363322,6.938893903907228e-15,1.2836953722228372e-12,0.0,0.0,,1.1250223842795837e-12,1.7417561387172535e-13,2.793598685712466e-17,1.304690383507889e-14,2.706168622523819e-15,6048,DOP853,1e-08,1e-10,0.027555593451841904,0.027555593451848027,,,,,
no_stimulus,bistable,4.0,0.0148,1.0,interface_10pct,0.02,0.0,0.2,2.0,,case0478,1.3183898417423734e-13,0.34400000000000003,3.008010507343783e-14,0.9601040369088812,-1.3877787807814457e-14,1.2004286453759505e-12,0.0,0.0,,1.0517628434847381e-12,1.664396848572342e-13,6.336500856806847e-17,1.1872173710807717e-14,2.42861286636753e-15,6048,DOP853,1e-08,1e-10,0.027555593451842202,0.027555593451848,,,,,
no_stimulus,bistable,4.0,0.0148,1.0,cut,0.02,0.0,0.2,2.0,,case0479,1.6653345369377348e-13,1.6540000000000001,3.092665012971452e-14,1.0010017949293246,0.0,1.429412144204889e-12,0.0,0.0,,1.20569786793423e-12,1.9714897882385063e-13,-3.4122010772471835e-17,1.2778431091042814e-14,2.3175905639050143e-15,6048,DOP853,1e-08,1e-10,0.027555593451842393,0.027555593451847712,,,,,
never_restore,bistable,4.0,0.0148,1.0,interface_10pct,0.02,0.09061035156250001,,2.0,,case0480,1.756090186553358,0.068,3.3158838365078784,1.0168218824228836,1.6863323334390667,58.51837881406231,0.0,0.0,,2.890018224732671e-08,2.2257623672067445e-08,0.32960578128521467,0.32960578128521467,2.42861286636753e-15,10768,DOP853,1e-08,1e-10,0.02755559345184428,0.6432682652429501,1.1,,,,
never_restore,bistable,4.0,0.0148,1.0,cut,0.02,0.09061035156250001,,2.0,,case0481,8.326672684688674e-14,0.46900000000000003,4.803449304979779e-14,0.9423331166486095,7.632783294297951e-14,58.518378882535636,0.0,0.0,,2.7108704170331066e-09,2.0878044038352993e-09,4.623731952868579e-17,1.9980198051605673e-16,2.2898349882893854e-15,10876,DOP853,1e-08,1e-10,0.027555593451842858,0.6443344686770978,1.1,,,,
no_stimulus,excitable,4.0,0.0148,1.0,original,0.02,0.0,0.2,2.0,,case0482,-6.938893903907228e-15,0.0,0.0,,-1.4224732503009818e-12,2.9351521213527576e-12,0.0,0.0,,1.2961962232715951e-12,2.1538326677728037e-13,7.389922007664289e-18,1.4474484111293147e-14,9.71445146547012e-16,6021,DOP853,1e-08,1e-10,0.02748783582317111,0.9400106785226167,,,,,
no_stimulus,excitable,4.0,0.0148,1.0,interface_10pct,0.02,0.0,0.2,2.0,,case0483,-6.938893903907228e-15,0.0,0.0,,-1.4432899320127035e-12,2.5673907444456745e-12,0.0,0.0,,1.2409561225834587e-12,2.1094237467877974e-13,1.9640623600514755e-18,1.255114198012564e-14,1.1102230246251565e-15,6021,DOP853,1e-08,1e-10,0.02748783582317096,0.9400106785226167,,,,,
no_stimulus,excitable,4.0,0.0148,1.0,cut,0.02,0.0,0.2,2.0,,case0484,-6.938893903907228e-15,0.0,0.0,,-1.4502288259166107e-12,2.7269853042355408e-12,0.0,0.0,,1.2488382723774283e-12,1.8540724511240114e-13,-4.045375145983863e-18,1.2559335516026943e-14,1.124100812432971e-15,6021,DOP853,1e-08,1e-10,0.02748783582317107,0.9400106785226167,,,,,
never_restore,excitable,4.0,0.0148,1.0,interface_10pct,0.02,0.14061523437499998,,2.0,,case0485,1.4889274341462546,0.061,0.16495876962221945,0.09353075277071805,-1.8365170495471261e-10,4.433717282203986e-09,0.0,0.0,,4.475513926474606e-11,7.074899222025977e-08,0.01696352888022991,0.017186386778251392,1.2344292250811659e-15,8362,DOP853,1e-08,1e-10,0.027100166130491658,0.9400106785225937,1.1,,,,
